avg_rainfall,max_rainfall,avg_temperature,elevation,ndvi,slope,soil_moisture,jumlah_penduduk,rainfall_intensity,elevation_slope_ratio,vegetation_moisture,population_density_proxy,month,is_rainy_season,extreme_rainfall,landcover_encoded,banjir
58.520368540495774,104.32746228311379,30.61135898247332,171.9843990743318,0.36154417027453395,0.5555370551589507,39.23652439250235,161652.0581787461,1.739414450669284,108.17057301869217,14.27559684600227,1033.3622811080731,2,0,0,0,1
48.81308358138394,95.2960609410709,32.13907144224088,203.856,0.6854308900960241,0.6970000000000001,40.21120300607991,129835.0,1.9111957864174443,120.12728344136713,27.561933628853375,633.7866598976842,4,0,0,3,1
48.9898480805428,111.96844247847474,38.44783445256344,22.99,0.2131294510349236,0.103,39.88404716543889,214493.0,2.333196598679099,20.84315503173164,8.473808612564184,8940.933722384327,1,1,0,0,1
70.12318384466377,109.80073967912354,33.4149663131426,168.9799986908798,0.39869484661545673,0.5436712299269904,39.791770212187366,161653.74064650288,1.5406178180812358,106.97258369710782,15.762004037866838,1055.1098521269028,1,1,1,0,1
39.41196495686879,78.90431714018166,39.36155350913635,30.295,0.25802715780727553,0.152,40.563786059919224,325368.0,1.9491854993606577,26.29774305555556,10.470546150340098,10396.80460137402,2,0,0,0,1
63.01628897285039,108.6198583718923,38.857581487066845,37.329,0.31319832001711073,0.193,41.376533097242266,229201.0,1.6970748133421885,31.29002514668902,12.959261601137387,5979.832502804665,10,1,1,0,1
40.12143278392286,97.95162773967908,38.95727193650261,17.765,0.1934540973514783,0.161,37.53785466267965,266287.0,2.465619865725626,15.301464254952627,7.259906820070484,14190.620836664002,1,1,0,0,1
62.457964590136044,97.32581271594815,36.51478263736057,41.355,0.26022269391581243,0.245,40.686524500616144,170001.0,1.5337793158034085,33.21686746987951,10.589970177736323,4013.717388738048,1,1,0,0,1
43.57470570851983,101.36292265917226,34.426977391487036,133.589,0.47447063583200383,0.293,38.93707857830427,266481.0,2.2713204536282037,103.3170920340294,18.429963513082622,1979.961215255333,5,0,0,0,1
70.09942999733288,112.96809713627243,31.73398027118824,12.400180089457155,0.31395511036200624,0.09271026137707404,39.63679814907801,133923.49604467824,1.587667096454744,11.21645217792141,12.442503135977367,10896.229164692424,2,0,0,0,1
59.54017351612102,95.08746911665634,37.156018093747875,41.355,0.29630971813190643,0.245,40.72247322161829,170001.0,1.5736683109312037,33.21686746987951,12.072532253939691,4013.717388738048,4,0,0,0,1
82.0820474194215,154.07097164918267,28.014924486711006,144.32418723556083,0.6001870410424124,0.5735223471521838,36.30799135655356,101592.10829814774,1.8450215838454394,87.76267055570894,21.35244566458794,1074.5629319509299,6,0,1,2,1
63.403792431126824,85.77277908386488,31.319637110707774,207.8025,0.5713658817530677,0.6970000000000001,37.78558835332483,221710.0,1.3336356206298583,122.45285798467884,21.56711685499794,1061.8167885920905,8,0,0,3,1
60.54247534188889,115.24173426878112,37.546028502811836,25.372,0.20234088470890566,0.19,40.21590938349313,179798.0,1.8728990836289947,21.321008403361347,8.136599159419031,6817.761261944486,1,1,1,0,1
39.36158343915608,74.1415120726909,38.499909992184314,25.372,0.2643356270755703,0.19,39.71173954385611,179798.0,1.8307590269865646,21.321008403361347,10.497860349124567,6817.761261944486,3,0,0,0,1
40.00510703825268,94.26387225919184,38.72377198505065,22.99,0.24247196768945214,0.103,39.58674995659702,214493.0,2.401916437643962,20.84315503173164,9.594925975899098,8940.933722384327,1,1,0,0,1
57.100257658871875,103.80172001046874,39.23623257412499,21.351,0.1757332440147053,0.155,38.1509178947978,163375.0,1.7861074115308881,18.485714285714284,6.70358538801861,7309.516352735895,1,1,0,0,1
16.83686636823932,30.96797918789671,39.62843157088033,5.263639174878229,0.2831664215329467,0.06858321076647335,36.55418816188192,416552.5,1.7499476822781241,4.925959460093923,10.355917483472258,66503.48521392551,9,0,0,0,1
64.95245277491743,108.64741910425745,39.23,13.076,0.2391970637428105,0.156,37.41771528779692,117440.0,1.6480590935403532,11.311418685121108,8.948869336784707,8343.279340721796,1,1,1,0,1
50.90116844262792,76.6487764555383,31.576496636935538,3.768,0.2957886953238418,0.07,34.57309199150854,256183.0,1.4917332232689406,3.5214953271028038,10.082416608810576,53729.656040268455,4,0,0,1,1
55.1520467296754,103.52641322874054,33.113228145135594,193.26076797753717,0.6355025737610387,0.6970000000000001,39.07806396312942,153944.16212381676,1.8372207282555535,113.88377606219044,24.83920675066693,808.581326619197,10,0,0,3,1
42.876794890578196,82.52370572726137,39.44205839699125,25.395,0.2890621246784581,0.143,39.266706564813994,333904.0,1.884166724430846,22.21784776902887,11.350769642006568,12650.274673233567,1,1,0,0,1
40.21388611859284,70.56245084707133,41.29003792053831,3.917169271626444,0.16046753487500834,0.06455052372459721,38.011398750779314,351797.2274866466,1.7262074925062743,3.671889669542138,6.0917539756539,72975.66795454896,10,0,0,0,1
40.2096655616031,62.28814327657497,38.32183139647199,37.329,0.27058709746874476,0.193,39.64648870566194,229201.0,1.4468324655478944,31.29002514668902,10.740108106636841,5979.832502804665,7,0,0,0,1
37.52424527736107,90.59121528137302,31.81378532608471,17.80588187155526,0.5401031874689197,0.13795577679903442,35.52864221483517,70854.45463049863,2.3510327307454313,15.621167251870137,19.237977290791417,3846.3525825539737,8,0,0,2,1
63.004719643916815,102.85800905916543,39.039023594316525,8.432466112205624,0.23321887545322145,0.08986621483793314,38.02975150655754,145843.80195849284,1.6278641416532456,7.648939116283771,8.807886061535715,17600.057946185876,2,1,0,0,1
52.08488886286834,96.32371966360284,36.875753392815554,37.329,0.3311956619009229,0.193,40.9590447058676,229201.0,1.7979828863602798,31.29002514668902,13.536146077747048,5979.832502804665,2,0,0,0,1
65.41676823715551,129.37244921039445,25.694716152705116,207.8025,0.5936100996941085,0.6970000000000001,38.97654228007296,71814.0,1.9592836823934312,122.45285798467884,23.15434541244111,343.9326636414794,11,0,1,3,1
74.91618140362687,123.59965612707366,37.34366878472479,57.304,0.23517790169533237,0.27,41.6280974970793,383275.0,1.6321942898829342,45.12125984251968,9.790428664979723,6573.734220636663,2,1,1,0,1
52.52242022518927,93.12284132103802,27.16504087184416,186.99946004202926,0.5029227372716163,0.6394255113177435,38.46440922807102,118522.54740479012,1.7602088982543973,112.60122526847405,19.318910099976726,688.270889530883,1,1,0,3,1
44.438255953868385,76.8887494656387,35.68635709726375,95.85871661765333,0.5069008724200078,0.30274960895255515,41.13763122647005,128506.13941088782,1.701662269379445,73.45552889908005,20.865653458858333,1336.8275192657331,1,1,0,1,1
76.56084224966237,153.3686397444743,29.195071801082744,14.030125154639965,0.2468050879317781,0.10793024257174305,39.20750142509463,255891.66637961002,1.9750022915200232,12.663691238463715,9.677147951483322,17025.266676023108,2,1,1,0,1
62.00364411902016,87.56564267276678,28.516658036880013,51.932,0.45960263357660425,0.202,37.60766674106768,165907.0,1.3930071768335468,43.204658901830285,17.352928775731378,3134.3421748658657,1,1,0,3,1
30.299495585479008,62.62734656782874,36.891411439406795,48.413,0.4964200837592843,0.257,40.60386108425346,308484.0,2.00959654348527,38.51471758154335,20.154916148699932,6242.972497116144,4,0,0,0,1
19.74516391957524,43.5776598525654,37.71390489579208,18.159,0.2607668447993018,0.126,37.04649612794259,329325.0,2.121744775710874,16.126998223801067,9.661915924826163,17189.04953285662,5,0,0,0,1
37.54260287177228,83.47625793731454,37.64526582193921,13.259,0.24197045608508594,0.12,37.77906108674216,338087.0,2.179235388609207,11.838392857142855,9.148804899055339,23710.428501297425,1,1,0,0,1
35.181180770286645,68.02195102641213,39.60432897043303,13.080105461448506,0.24968657940866062,0.12922389529039277,37.93704134093763,190765.77763954783,1.9032921055113168,11.592223474489955,9.470440788169466,13622.32711654097,4,0,0,0,1
29.6802224717727,69.94204596203853,30.63100743325988,10.842521714180693,0.5379427328557362,0.07808218408645505,38.64362512248957,76057.1077583581,2.308061321287662,10.055968010934278,20.793262978572912,6430.310715935056,1,1,0,1,1
49.03161110293736,86.52655584556405,38.290096440759804,11.897,0.2764611418488051,0.115,37.21137019098208,231127.0,1.7012241210931693,10.669955156950673,10.280418599700747,17920.989377374583,2,1,0,0,1
55.872437010631316,99.01445424247527,23.622962318751316,43.009,0.3787592820403599,0.179,40.42664116119751,124324.0,1.7415724016981202,36.47921967769296,15.220913347003808,2824.9676202594924,1,0,0,3,1
68.14570879402493,118.89825224829,37.28717431031892,22.272,0.2132596669856156,0.16,39.33633075160727,155693.0,1.7344639903685166,19.2,8.387322026233328,6690.142660708148,1,1,1,0,1
47.5017325978841,97.94141914731354,38.14155197001793,17.765,0.18153186786105455,0.161,37.72228504427802,266287.0,2.1138391490663295,15.301464254952627,6.843908412900758,14190.620836664002,1,1,0,0,1
35.63579674231006,93.89282112528014,37.58390236871076,19.269,0.2090298091396792,0.113,37.3100164176813,273703.0,2.5628715960447095,17.312668463611857,7.782438548369621,13503.52755439341,1,0,0,0,1
31.00173068332471,77.8713320650942,39.026359342022914,21.279,0.28791376755052595,0.132,36.77428379829189,150190.0,2.447553140263434,18.79770318021201,10.594266824378288,6741.325912294089,7,0,0,0,1
84.7945700751507,153.51913863202546,34.741121622047125,207.8025,0.47178815958005477,0.658,36.39667952554692,254629.0,1.7691440662112339,125.3332328106152,17.17787229414677,1219.472946923528,7,0,1,0,1
40.05555316982414,98.35682144979144,39.25176836731173,25.372,0.1851219591799182,0.19,39.41420116329183,179798.0,2.430211525272672,21.321008403361347,7.296340365121827,6817.761261944486,1,1,1,0,1
26.324438790897737,59.79846446756757,35.06600156121761,3.768,0.37691468609515244,0.07,37.075067397530496,256183.0,2.1086980065384284,3.5214953271028038,13.936478780225794,53729.656040268455,11,0,0,1,1
32.49858890940836,57.89647143068938,37.33956658680508,19.269,0.2914348448547761,0.113,37.794686281774226,273703.0,1.741419861770595,17.312668463611857,10.999538151191052,13503.52755439341,3,0,0,0,1
75.12887945047552,133.722076324378,30.494921002955202,134.037,0.3380730337837722,0.322,40.472041696262615,365387.0,1.763563253735536,101.38956127080182,13.698491918228395,2705.828772854847,4,1,1,0,1
92.08732581198478,158.41054260491765,33.30564110297516,207.8025,0.5237278632281068,0.6970000000000001,38.12204124306564,219309.0,1.6814828572953395,122.45285798467884,19.97279749195778,1050.3178841249503,8,0,0,3,1
66.22646092374025,124.60966158476063,37.4043384361146,25.372,0.18551518928860877,0.19,40.4178177285367,179798.0,1.85545941940435,21.321008403361347,7.493790291582009,6817.761261944486,1,1,1,0,1
52.60676666839676,88.91463159257037,39.301239294342345,16.888,0.16790327474987327,0.139,37.95456020123702,416552.5,1.652598998883365,14.827041264266905,6.371792404160962,23286.700581395347,3,0,0,0,1
67.72119509219866,116.73530981375221,38.57119003809943,12.531,0.26501696917243595,0.129,38.689648535159535,144640.0,1.6986059808728506,11.099202834366697,10.259760187859346,10689.527751090089,1,1,0,0,1
65.05548244610041,114.56003082231543,30.523213788883222,134.037,0.41405037098649705,0.322,40.47007184661478,365387.0,1.7366089958747017,101.38956127080182,16.7534650650414,2705.828772854847,1,1,1,0,1
69.07075837156202,121.74157682382764,30.829321635911505,147.83086014437242,0.5508219014134028,0.5259006674188622,38.98655642370641,139004.91719619048,1.7369648613993405,89.38502952552956,21.24520305048359,2114.978570185698,3,0,1,2,1
64.94163213581123,118.29019536378146,38.022925806005965,57.304,0.28295278866836193,0.27,41.30777178929581,383275.0,1.8606468462056271,45.12125984251968,11.640905571330812,6573.734220636663,2,0,0,0,1
43.77554299734389,109.91094754723177,33.90115818064499,133.589,0.5062762856585471,0.293,38.506932814117874,266481.0,2.4540704708902554,103.3170920340294,19.484482654550597,1979.961215255333,6,0,0,0,1
32.074233442749474,78.06969756690539,31.91795444464907,4.009420943452016,0.42650387020326036,0.06687881476024829,37.349996895191325,64885.08859274606,2.357266559434443,3.75770731794918,15.919504911645442,12950.360822281142,2,1,0,1,1
33.73015888835286,55.01647006397211,38.81743172292003,28.61,0.41114149636672676,0.18,40.29682459171481,297400.0,1.5834968617809977,24.24576271186441,16.569090057699785,10043.904086457278,3,0,0,0,1
67.35178968283478,140.74277822058357,32.18270198782825,17.902,0.2518687340142996,0.13,38.24487952804419,239769.0,2.0622299551580516,15.842477876106198,9.528176245498878,12684.848164215426,4,1,1,0,1
59.85032222220823,112.8353347065807,38.96925643620184,46.555,0.3740742011673363,0.262,39.9491878395273,113988.0,1.8541726223321744,36.88985736925515,14.942953697306699,2396.9719272421407,9,0,1,0,1
59.18386013999019,110.82559857447413,31.17993663244593,14.061,0.262443965141791,0.127,38.290052390286405,255345.0,1.931696142014773,12.476486246672582,10.015976646930907,16954.05351570281,1,1,0,0,1
50.968744492552396,92.83529156117135,37.11520773621464,25.395,0.2683419327113145,0.143,39.51699255388852,333904.0,1.7759933463241893,22.21784776902887,10.58067471674639,12650.274673233567,1,0,0,0,1
30.933192161400704,54.866622436216254,38.42569348849221,25.658,0.436856449616407,0.16,40.196582881900994,228488.0,1.724659806199634,22.11896551724138,17.558422340536296,8571.085602820916,4,0,0,0,1
73.67929228213043,118.85827567594177,37.739878342522495,22.272,0.22360767901867676,0.16,39.11698514563123,155693.0,1.590951812349167,19.2,8.735489243147569,6690.142660708148,1,1,1,0,1
27.54394212679155,60.686672121301974,38.101026833715714,25.372,0.3243821868054107,0.19,39.10305144474572,179798.0,2.2187417502184585,21.321008403361347,12.683842208704636,6817.761261944486,5,0,0,0,1
42.63833820788714,108.23598788367684,29.90117626938896,207.8025,0.6655425854157531,0.6970000000000001,35.527917467347834,113601.23530274048,2.485658041022805,122.45285798467884,23.643675754834767,544.0607047460661,7,0,0,3,1
35.412117868554354,96.64123313188612,31.62242640565695,5.143528790138761,0.27653969679197254,0.06929705622627787,37.74557846628831,43958.55472475913,2.669866705989405,4.80191749993916,10.431988179079825,7762.915483819857,1,1,0,1,1
79.67646350808329,124.08961899160292,38.2942470506318,32.768,0.2801773987340896,0.179,39.763069242782045,216604.0,1.5367767068615144,27.793044953350297,11.147132096849607,6414.475242833451,1,1,0,0,1
71.65450891428107,116.16659893195217,34.041754245479794,81.462,0.329940069825045,0.389,41.49465788285781,294195.0,1.6230944928787454,58.64794816414687,13.686009542286985,3567.6432781159806,1,1,0,0,1
31.81143534392195,56.094616538170165,39.18409869658248,17.765,0.20876740830739945,0.161,37.85268030311826,266287.0,1.7142533946853005,15.301464254952627,7.894733330460086,14190.620836664002,8,0,0,0,1
74.92079086519954,122.182803864894,37.14275514568563,4.06,0.14331719270903004,0.101,37.81857390714604,416552.5,1.6007523724229686,3.68755676657584,5.42532344822361,82322.62845849803,1,1,1,0,1
49.95281623816054,115.82878638668294,29.096073818489735,163.412,0.7839580980759956,0.6970000000000001,35.44937199393751,112356.0,2.4261934760856088,96.29463759575722,27.788394261681574,683.3807751259031,7,0,0,3,1
73.14464199042648,108.59928909983664,37.89128384251608,32.768,0.24836451388284858,0.179,38.760751284068945,216604.0,1.4547077276828984,27.793044953350297,9.670842874345624,6414.475242833451,1,1,0,0,1
43.46507485939469,72.02356695023512,31.21566976825658,65.388,0.6529433023174342,0.569,40.022665221180915,125437.0,1.6173042540153812,41.67495219885278,26.12970254921064,1889.45291317708,5,0,0,3,1
56.5364079443968,94.30392695214283,30.228045810773644,7.055,0.2185491884335763,0.061,39.340400864030855,110356.0,1.765059410801637,6.649387370405278,8.567071292387798,13700.310366232154,6,1,0,1,1
31.920212795804442,61.57064941553407,39.54172681768438,13.8056730650631,0.2719882052899338,0.12389667353110793,37.7015482385609,191296.90164894855,1.871977503290924,12.304876423254935,10.246250272405426,13085.115635363314,4,0,0,0,1
81.5957220068563,150.8702210951834,29.23692702331509,207.8025,0.4995183640168717,0.6970000000000001,37.433481260314096,113673.40248610248,1.810259020089804,122.45285798467884,18.740151261473876,544.4063288806527,5,0,1,3,1
64.19914517773103,111.95547771194532,31.420126063219904,104.94889832201035,0.5354166324953101,0.4249088048011011,41.00059648200442,125845.9924754554,1.7161581136462338,75.67934920944981,21.958704662941344,1314.3416104100484,2,0,1,3,1
20.5872189582918,39.41577567842019,37.1137801347697,18.159,0.2607972516846212,0.126,36.913407244355966,329325.0,1.8455884559445754,16.126998223801067,9.627028707797331,17189.04953285662,5,0,0,0,1
39.17934470723978,78.49568031669449,34.482416930270716,134.037,0.49300144529706363,0.322,39.407103991684835,365387.0,1.9564188616558602,101.38956127080182,19.40931696202323,2705.828772854847,4,0,0,0,1
52.6735235121379,88.98917975575878,38.75424204252255,41.355,0.37076684733646015,0.245,40.76387119392452,170001.0,1.6879805772803254,33.21686746987951,15.110374442334717,4013.717388738048,9,0,0,0,1
58.85701112720717,83.33252794009931,36.94521819762371,32.768,0.2489536407399604,0.179,37.27637767341856,216604.0,1.4585198527719094,27.793044953350297,9.226711874409657,6414.475242833451,1,0,0,0,1
40.69653587809768,72.78382996714834,37.36402103287239,57.304,0.34588724284094763,0.27,39.84923401827902,383275.0,1.7159577534198405,45.12125984251968,13.657085015929542,6573.734220636663,5,0,0,0,1
69.74519244138716,140.60373524141113,37.56545640075467,22.99,0.1622838915129372,0.103,40.57507585066483,214493.0,1.9864749020632213,20.84315503173164,6.580877680147957,8940.933722384327,1,1,1,0,1
34.10412841915416,64.151662501678,30.58505870448781,1.597,0.3580206308918684,0.046,38.89895189604845,43722.0,1.7043863513050594,1.5267686424474187,13.952718441734937,16835.579514824796,2,1,0,2,1
44.97344455282041,89.0150314965287,35.9832978827794,8.372,0.3351136592798247,0.098,36.53038316506568,85769.0,2.2493392650724973,7.624772313296903,12.13901666982811,9151.621852326078,4,0,0,0,1
76.41217320326187,121.66023396169768,30.209383649720117,50.619960085664644,0.4052469246576963,0.38302265932848906,39.54006201957373,102509.0804075366,1.5788899124906544,36.55280052738297,16.028142089750652,1999.959624399299,1,1,1,1,1
25.005370388796624,59.65000911582194,36.688905984306714,48.413,0.46256581215591086,0.257,37.62999146854955,308484.0,2.317694323347433,38.51471758154335,17.46888860430942,6242.972497116144,7,0,0,0,1
37.403052656617554,66.81158194142358,30.715477200596638,13.43789783225788,0.6152173638672417,0.10576398691403929,38.00867245911254,71527.95737181805,1.7388367934985554,12.104374548015437,23.471325165404686,5138.24647742377,4,0,0,1,1
60.18769849852221,92.90243835936629,34.617953172531955,207.8025,0.5367150664494534,0.6970000000000001,37.188,204256.58660751706,1.5183278999419898,122.45285798467884,19.959359891122276,978.2286448079742,5,0,0,0,1
54.67164618878407,80.59710538995725,39.54898608298949,68.0365923137203,0.34378597957858686,0.26770987117098505,40.5600478865957,241042.90064197202,1.4633183624223014,53.46932006739785,13.943887996242786,3819.1359880103832,1,1,0,0,1
47.89898795073747,89.4281454161389,38.32503505270693,13.259,0.2646983642070102,0.12,37.70686877551478,338087.0,1.830158311917931,11.838392857142855,9.979686028495983,23710.428501297425,1,0,0,0,1
70.8785993274416,118.59712943182694,30.80742348959859,34.68,0.33824525363350805,0.347,39.566976941792326,68445.0,1.6539115836314648,25.74610244988864,13.384248399222773,1918.3015695067263,2,1,1,0,1
72.88490289859753,118.4697156522387,31.39316597699908,81.46771609846488,0.47842134593948277,0.344106234332954,39.534051280189935,152807.21077617066,1.6208201476289246,55.955311000175,18.8999776856007,2626.953418976806,4,1,1,3,1
38.25645605510852,59.38900609924206,39.94455314315365,69.0717832974008,0.35473496021275946,0.26854756863203105,39.8425713977039,240989.4656978659,1.5055897673943466,54.24959862430263,14.192110242842475,3762.6913688067407,6,0,0,0,1
40.275243878886684,99.46028844394023,39.27174574687053,19.269,0.23638426276297742,0.113,33.41014832193473,273703.0,2.44928464734873,17.312668463611857,7.834102298347177,13503.52755439341,7,0,0,0,1
17.3166300435031,39.07544409646406,36.519625357634624,5.286,0.25294185496391225,0.059,36.070859447168075,416552.5,2.182396823193537,4.991501416430594,9.115048377296997,66266.70378619155,6,0,0,0,1
41.90741956056688,80.20229660971675,37.2687151125169,44.431,0.3406016804746993,0.212,41.52769385686303,224048.0,1.9216085590901861,36.65924092409241,14.147418214565413,4931.610574277476,9,1,0,0,1
38.717134489494285,75.42006368832962,36.983046180373364,22.99,0.2467712248152904,0.103,39.67017172346603,214493.0,1.9140935815753188,20.84315503173164,9.78950609078339,8940.933722384327,1,1,0,0,1
72.64850466070685,127.86799928628851,34.768897572073925,81.462,0.3649175661329174,0.389,41.05073256847062,294195.0,1.7657966588693805,58.64794816414687,14.904180963724402,3567.6432781159806,3,0,1,0,1
74.65556327585497,119.43081263446135,33.29422963072685,81.462,0.3284999506830313,0.389,41.58593371471789,294195.0,1.5800733611293016,58.64794816414687,13.6598539222186,3567.6432781159806,1,1,1,0,1
47.26427491802957,86.5664288536781,39.21071022845603,14.366766405222918,0.24099934093465034,0.11977704548294481,38.22113322641506,191707.6285653504,1.8364382478490502,12.855982648788242,9.205362029001774,12669.681177092923,3,0,0,0,1
35.92129802131813,67.73498588117806,38.226265237912386,16.888,0.2305094636297482,0.139,37.80051857434225,416552.5,1.9366958398594463,14.827041264266905,8.705043554470462,23286.700581395347,7,1,0,0,1
17.871620475956618,49.341147968930585,34.041496598786644,26.59,0.4299806441921914,0.18,36.03046307375483,139215.0,2.614875686722765,22.533898305084747,15.496324164213904,5045.849945632475,7,0,0,0,1
36.61779133234512,60.637423373365,37.12775606805576,41.355,0.3966123636228035,0.245,40.63956198513961,170001.0,1.6108530616413197,33.21686746987951,16.12100854686051,4013.717388738048,3,0,0,0,1
44.253991588808354,77.35787935328457,35.5148389672984,96.59012809456293,0.5054038313853975,0.30587200882474236,41.07424223180455,128541.46957930461,1.718831795108095,73.84164986956422,20.771860843957928,1327.0382943768313,1,1,0,1,1
47.61069420641294,75.00757741645265,28.739757569937588,207.8025,0.5559878784968794,0.6970000000000001,37.205344294495625,82349.6976968092,1.5632701973216618,122.45285798467884,20.712098677390998,394.39038180485966,5,0,0,3,1
39.622942376416006,87.18564818200046,31.65008078821208,9.292,0.350623320102235,0.08,38.03238918740656,102679.0,2.226911219242705,8.603703703703703,13.33046801359461,9976.583754372328,1,1,0,1,1
51.10266903852497,78.61940974907415,35.124518113369234,101.09935633168314,0.6040644565989229,0.3251219305387643,41.93282558313503,128759.28376198656,1.5086665009506863,76.22212602835809,25.330617676448117,1266.686699300602,3,1,0,2,1
74.08568029719486,126.18926780170614,35.50942530213624,82.93543568198551,0.4466894448807834,0.42229627834501837,40.60276944361426,165982.28137246953,1.6686665346385836,55.32349190496268,17.814953848946065,2593.4691971170364,3,0,1,3,1
70.99439631212209,143.7179127123209,26.454853900892015,207.8025,0.560584466213044,0.6970000000000001,37.17603235883083,71814.0,2.0067272604493143,122.45285798467884,20.627128018840743,343.9326636414794,5,0,1,3,1
28.43652987737644,50.09130837132534,37.059348473623096,24.987,0.3562704165954356,0.142,40.18205186499113,227423.0,1.6950707584274218,21.880035026269702,14.306286612121971,8751.414168622774,5,0,0,0,1
31.339296553316352,67.30982149126129,38.31049341453814,53.48,0.39619388521899335,0.263,40.64154306254502,327813.0,2.086223119759998,42.34362628661916,16.100905333130722,6017.125550660793,4,0,0,0,1
90.37211429847139,175.93512499999997,38.52638956842903,207.8025,0.3960667016216987,0.6970000000000001,33.133835508284896,109047.67726901607,1.9272444609576342,122.45285798467884,13.140750696287082,522.2527377259183,9,0,1,0,1
26.295952258402323,36.326418471390184,38.45566766048918,25.395,0.2694262204640952,0.143,38.20460650914184,333904.0,1.332670518603461,22.21784776902887,10.29520119523012,12650.274673233567,9,0,0,0,1
68.11647487791258,105.44931925076439,29.403488543782483,139.17781505044053,0.48370151423992397,0.507074337455763,40.825257840913864,121448.28471790128,1.5251354745380754,89.95447348153846,19.723949782611083,979.6101003965841,1,1,0,3,1
24.15560857761792,50.50551569127178,38.603037868505325,10.53,0.29290624514968155,0.136,37.52723766970171,158729.0,1.962382084891134,9.269366197183096,10.994728002281187,13766.608846487425,3,0,0,0,1
78.91806922165395,129.1962722764089,37.8682391225877,57.304,0.29116794586179445,0.27,41.49584168438093,383275.0,1.6152125358175293,45.12125984251968,12.074077579208367,6573.734220636663,6,1,1,0,1
44.53179187420232,85.72750261181042,30.433965046608247,207.8025,0.6059825233041247,0.6970000000000001,37.76643169626194,121972.0,1.8825548171347928,122.45285798467884,22.861031323114197,584.1500939883382,2,1,0,3,1
39.68977361368166,61.31343575938192,33.428180642769185,28.693187084145855,0.5961667917207174,0.21754057829192575,38.95095969302287,163665.9297165602,1.5089709382253635,23.51715891572244,23.249143789047174,5607.531722123725,3,0,0,2,1
24.121431049038954,49.20841634452556,36.71869949815767,10.53,0.29168538732589644,0.136,37.02134350114718,158729.0,2.0675078422057176,9.269366197183096,10.777190112618548,13766.608846487425,5,0,0,0,1
80.94224260632662,127.86338793284263,28.584178135505518,143.048,0.49749616153565357,0.625,39.636088736633205,110256.0,1.5600429991094664,88.02953846153846,19.679836656748186,765.41152949017,3,0,1,3,1
63.42186949364285,103.37966802844345,29.099460035914696,41.443,0.29964343593511333,0.306,38.006770793286314,171742.0,1.570589867211088,31.732771822358345,11.331403833699042,4046.415192140047,1,1,0,0,1
54.389946081290205,93.7851009847322,38.80335308764644,19.751,0.23274606516421334,0.128,38.10700356791805,158036.0,1.6937832902450962,17.509751773049643,8.82026509255334,7615.82574333767,2,1,0,0,1
26.72058407663569,59.50446870359767,39.63733144619895,18.159,0.21766123520234512,0.126,37.80469075144194,329325.0,2.1727600477725373,16.126998223801067,8.225522889578366,17189.04953285662,11,1,0,0,1
46.636186012577056,78.2309561894055,37.71639210759505,41.355,0.37493211866716253,0.245,40.7082696277811,170001.0,1.6431788171802049,33.21686746987951,15.261673484095313,4013.717388738048,6,0,0,0,1
43.30815562495667,70.35582718268914,37.45945417237243,17.902,0.3739201766793927,0.13,39.18387482254193,239769.0,1.5806541351644348,15.842477876106198,14.636719190940914,12684.848164215426,2,1,0,0,1
73.68446916019289,117.28696509499422,37.27794325439227,37.329,0.2468505202802049,0.193,41.55261056362015,229201.0,1.5759893506506824,31.29002514668902,10.253168027960513,5979.832502804665,4,1,1,0,1
64.3923799459459,109.20788514617385,27.182187212445005,134.037,0.34165245517756043,0.322,40.480881986080554,365387.0,1.6735923565185695,101.38956127080182,13.839619901868536,2705.828772854847,1,1,1,0,1
60.57045024494041,82.9792108854805,32.340215553479716,207.8025,0.5796594815506761,0.6970000000000001,37.61104092197736,221710.0,1.3750275452143577,122.45285798467884,21.797012546042357,1061.8167885920905,8,0,0,3,1
72.39824969375107,134.88774748537904,28.997570843254515,14.047796292971965,0.2400484762166018,0.11884476918856629,38.950230440555224,255578.7832832611,1.8305477460881556,12.556544942901567,9.351471990460748,16984.508006873373,2,1,1,0,1
81.96715324585688,149.408530150506,35.28829998048306,5.514,0.21525978452409167,0.062,38.771351510283054,146701.0,1.802867961617794,5.192090395480226,8.347661994128117,22520.878108688976,2,1,1,0,1
35.79749255306329,68.27762185554813,36.53953340565187,37.329,0.3375968412993177,0.193,39.28027166740647,229201.0,1.863581822443382,31.29002514668902,13.22635509814564,5979.832502804665,6,0,0,0,1
41.909703138430686,72.28130100921985,35.52724720002251,35.89,0.36263604923048587,0.23,40.96112440615066,335189.0,1.6861581311665697,29.178861788617887,14.855898197119695,9086.175115207374,4,0,0,0,1
60.861475116509794,83.28943051530271,37.718697394149544,27.96,0.135756398795211,0.131,39.096285685885164,222398.0,1.3547751120501645,24.721485411140584,5.288063297454981,7679.488950276243,1,0,0,0,1
37.15223674931747,93.59579509179396,37.398921512361376,19.269,0.2031959321395792,0.113,37.64170659530449,273703.0,2.4985730851521613,17.312668463611857,7.652591767846099,13503.52755439341,1,1,0,0,1
65.27690043061452,135.72253931399794,37.932569174630906,27.96,0.17594878903035097,0.131,40.509202256034065,222398.0,2.102442016051816,24.721485411140584,7.114681476822021,7679.488950276243,1,1,0,0,1
